Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
SSL,TCP,1,10.1.27.29,443,53491,1456,108.68292557574088,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.71099223577166,1
TCP,TCP,1,209.85.230.236,53491,443,54,108.74112316667082,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.76938934146551,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.79558326243642,1
TCP,TCP,1,209.85.230.236,53491,443,54,108.82766714867813,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.8558197037777,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.88385696155089,1
TCP,TCP,1,209.85.230.236,53491,443,54,108.9160402950655,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.94407384870414,1
TCP,TCP,1,10.1.27.29,443,53491,1456,108.9722089911578,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.00427489167551,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.03048068040124,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.05866390950038,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.08874986798246,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.11686733157119,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.14489365010051,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.17497269342734,1
SSL,TCP,1,10.1.27.29,443,53491,1456,109.14595724708647,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.1740454480109,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.2040974752587,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.23425487575359,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.25839251097389,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.29032573489472,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.31839254784116,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.3484035982593,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.37854355648612,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.40649865685175,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.43257994613788,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.46457250095298,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.4927277589705,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.51879613812955,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.55078021621001,1
SSL,TCP,1,10.1.27.29,443,53474,85,109.58078888714772,1
TCP,TCP,1,95.101.16.184,53474,443,54,109.61276879026288,1
TCP,TCP,1,10.1.27.29,443,53474,60,109.64474638972784,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.67276796968453,1
SSL,TCP,1,10.1.27.29,443,53491,1456,109.64353115971802,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.6714543798381,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.70340040243774,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.73139699246329,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.75750354899105,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.78739686854446,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.81736209281817,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.84732126461115,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.87723960078065,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.90521027724913,1
TCP,TCP,1,209.85.230.236,53491,443,54,109.93527027866165,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.96314674797934,1
TCP,TCP,1,10.1.27.29,443,53491,1456,109.99112828931436,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.02114298970459,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.0490952239831,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.07704908326185,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.106977028954,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.13481679746197,1
SSL,TCP,1,10.1.27.29,443,53491,1456,110.10743617706532,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.13734151308694,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.16526216456029,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.19111985570794,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.22109707677957,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.24901039949837,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.27683116686053,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.30671405767426,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.3366776003565,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.36448512008583,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.39435980618764,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.42421430092308,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.45010723585337,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.48197596410417,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.50994086170985,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.53573513555008,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.56559352170842,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.59544114300407,1
SSL,TCP,1,10.1.27.29,443,53491,1456,110.5657264879822,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.59556425462877,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.62539126513595,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.65322546148782,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.68315796271797,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.7108825730954,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.73870419933334,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.76851954962,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.79832508217984,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.82613922460801,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.85596532579468,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.88573056725063,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.91353534472125,1
TCP,TCP,1,209.85.230.236,53491,443,54,110.94333155999153,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.97123371448819,1
TCP,TCP,1,10.1.27.29,443,53491,1456,110.99892189686014,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.02869440726894,1
SSL,TCP,1,10.1.27.29,443,53491,1456,110.99890750630297,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.02668259049683,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.05831924560451,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.08608138975764,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.11582752790518,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.14557709343575,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.17531873162166,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.20298934269924,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.23081598811628,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.26056992338098,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.28839471136129,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.3200265485937,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.34775789465415,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.37552413499343,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.40518070464336,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.43489285360027,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.46260713081638,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.49223847838236,1
SSL,TCP,1,10.1.27.29,443,53491,1456,111.46217906672211,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.48790349259218,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.51957506274023,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.54726663651496,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.57504341818917,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.60661609794566,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.63429175940009,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.66397851804503,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.69362697709637,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.72327034980586,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.74900045265119,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.77858532918242,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.80823445547855,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.83588003741932,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.86552523489036,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.89515965036168,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.92291103256396,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.95443416122167,1
SSL,TCP,1,10.1.27.29,443,53491,1456,111.9239827941306,1
TCP,TCP,1,10.1.27.29,443,53491,1456,111.95169949584307,1
TCP,TCP,1,209.85.230.236,53491,443,54,111.98119848710661,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.00891624657142,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.03641328343339,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.06601311972493,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.0956135916252,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.12320504362806,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.15079160436304,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.18040743159763,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.20996773856642,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.23754032783613,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.26712243980855,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.29480277257016,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.32437244246593,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.35394085356192,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.38350419466322,1
SSL,TCP,1,10.1.27.29,443,53491,1456,112.35495456291767,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.38650474759882,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.41404299564307,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.4435824732864,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.47302537526646,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.50055538526246,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.53206084576915,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.56160960543487,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.58713411165382,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.61462241177624,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.6421306396704,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.67367627467212,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.70126328319449,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.72876237474901,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.75616682147356,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.78767381508942,1
SSL,TCP,1,10.1.27.29,443,53491,1456,112.75693132007308,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.7864119857169,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.81396746039994,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.84131469206652,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.87079176046377,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.90026281941824,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.92771836756663,1
TCP,TCP,1,209.85.230.236,53491,443,54,112.95717889834107,1
TCP,TCP,1,10.1.27.29,443,53491,1456,112.98663437274261,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.01407889160124,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.04162469284297,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.06895238969783,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.09638615216768,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.1238140990502,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.15123718709786,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.18065955048213,1
SSL,TCP,1,10.1.27.29,443,53491,1456,113.14976282166498,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.17714640495066,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.20465140183445,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.23396278357392,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.26335520726441,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.29085022941177,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.32024843128649,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.34955540496811,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.37492105983338,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.40632348654431,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.43366701856864,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.46102965125922,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.49040875548664,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.51776874829574,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.54713830435578,1
TCP,TCP,1,10.1.27.29,443,53491,1456,113.57650185433275,1
SSL,TCP,1,10.1.27.29,443,53491,1456,113.54538362744078,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.5728357601966,1
SSL,TCP,1,10.1.27.29,443,53491,263,113.60005017947694,1
TCP,TCP,1,209.85.230.236,53491,443,54,113.63142333790702,1
DATA,UDP,1,10.1.27.255,2003,2003,636,113.66086104504733,1
MDNS,UDP,1,224.0.0.251,5353,5353,135,113.69008754001727,1
MDNS,UDP,1,ff02::fb,5353,5353,155,113.71941831203212,1
DATA,UDP,1,10.1.27.255,2003,2003,636,113.75078880851869,1
SSL,TCP,1,172.217.23.46,53486,443,855,113.78007920323655,1
SSL,TCP,1,172.217.23.46,53486,443,1095,113.81142269550458,1
TCP,TCP,1,10.1.27.29,443,53486,60,113.84086662734568,1
TCP,TCP,1,10.1.27.29,443,53486,60,113.87220329843386,1
SSL,TCP,1,10.1.27.29,443,53486,221,113.90353870698306,1
SSL,TCP,1,10.1.27.29,443,53486,92,113.93284738492136,1
SSL,TCP,1,10.1.27.29,443,53486,100,113.96207509957985,1
TCP,TCP,1,172.217.23.46,53486,443,54,113.99340189185523,1
SSL,TCP,1,172.217.23.46,53486,443,100,114.02270256912892,1
TCP,TCP,1,10.1.27.29,443,53486,60,114.05400135295166,1
MDNS,UDP,1,224.0.0.251,5353,5353,112,114.08332505794836,1
MDNS,UDP,1,ff02::fb,5353,5353,132,114.11464392090858,1
IGMP,None,1,224.0.0.251,0,0,60,114.14595960146514,1
DNS,UDP,1,8.8.8.8,65261,53,86,114.17319769463238,1
DNS,UDP,1,10.1.27.29,53,65261,165,114.20450796174562,1
NBNS,UDP,1,23.96.208.208,137,137,92,114.23379190562177,1
DATA,UDP,1,10.1.27.255,2003,2003,636,114.26509436123618,1
DATA,UDP,1,10.1.27.255,2003,2003,636,114.29639748650139,1
SSL,TCP,1,209.85.230.236,53492,443,85,114.32365810309702,1
TCP,TCP,1,209.85.230.236,53492,443,54,114.35496450194513,1
TCP,TCP,1,10.1.27.29,443,53492,60,114.38624940655798,1
TCP,TCP,1,10.1.27.29,443,53492,60,114.41561329413534,1
TCP,TCP,1,10.1.27.29,443,53492,60,114.44681999970759,1
ARP,TCP,1,10.1.27.37,0,0,60,114.47819036940952,1
DATA,UDP,1,10.1.27.255,2003,2003,636,114.50735189621172,1
TCP,TCP,1,10.1.27.29,443,53492,60,114.53863245462244,1
TCP,TCP,1,209.85.230.236,53492,443,54,114.57001215292301,1
DATA,UDP,1,10.1.27.255,2003,2003,636,114.60129216165451,1
MDNS,UDP,1,224.0.0.251,5353,5353,112,114.63053703733128,1
MDNS,UDP,1,ff02::fb,5353,5353,132,114.6618102001702,1
SSL,TCP,1,172.217.23.46,53486,443,536,114.69308211305318,1
TCP,TCP,1,10.1.27.29,443,53486,60,114.72435181047645,1
SSL,TCP,1,10.1.27.29,443,53486,131,114.75143769075666,1
SSL,TCP,1,10.1.27.29,443,53486,92,114.78270583409211,1
SSL,TCP,1,10.1.27.29,443,53486,100,114.811960348463,1
TCP,TCP,1,172.217.23.46,53486,443,54,114.84330483812191,1
SSL,TCP,1,172.217.23.46,53486,443,100,114.87252649694804,1
TCP,TCP,1,10.1.27.29,443,53486,60,114.90581504618982,1
DATA,TCP,1,10.1.27.29,27020,51854,160,112.42939404444373,1
TCP,TCP,1,162.254.197.41,51854,27020,54,112.4599477475884,1
ARP,TCP,1,10.1.27.37,0,0,60,112.49265086083854,1
MDNS,UDP,1,224.0.0.251,5353,5353,103,112.5174323488521,1
NBNS,UDP,1,23.96.208.208,137,137,92,112.54810289745687,1
ARP,UDP,1,10.1.27.37,0,0,60,109.75723945016856,1
MDNS,UDP,1,224.0.0.251,5353,5353,135,109.78165051415984,1
MDNS,UDP,1,ff02::fb,5353,5353,155,109.80976357570422,1
MDNS,UDP,1,224.0.0.251,5353,5353,103,107.1460064719171,1
NBNS,UDP,1,23.96.208.208,137,137,92,107.17355969740125,1
MDNS,UDP,1,224.0.0.251,5353,5353,135,107.20287304967347,1
MDNS,UDP,1,ff02::fb,5353,5353,155,104.66232302516184,1
MDNS,UDP,1,224.0.0.251,5353,5353,112,104.69101435012976,1
MDNS,UDP,1,ff02::fb,5353,5353,132,104.71792641559465,1
MDNS,UDP,1,224.0.0.251,5353,5353,103,104.74661522382516,1
DATA,TCP,1,81.23.62.140,53488,443,55,104.7753029898732,1
TCP,TCP,1,10.1.27.29,443,53488,66,104.80230076153167,1
DATA,UDP,1,10.1.27.255,2003,2003,636,104.83098203236717,1
DATA,TCP,1,216.58.206.142,53490,80,55,102.50430540465462,1
TCP,TCP,1,10.1.27.29,80,53490,66,102.52919196653481,1
DATA,TCP,1,209.85.230.231,53489,443,55,102.55407540192621,1
TCP,TCP,1,10.1.27.29,443,53489,66,102.58217849761067,1
DATA,UDP,1,10.1.27.255,2003,2003,636,102.60866840262659,1
DNS,UDP,1,8.8.8.8,58068,53,85,102.63676681226858,1
DNS,UDP,1,10.1.27.29,53,58068,131,102.661636128249,1
DATA,UDP,1,10.1.27.255,2003,2003,636,102.68973022716187,1
SSDP,UDP,1,239.255.255.250,50074,1900,216,102.71782486277627,1
DNS,UDP,1,8.8.8.8,51287,53,72,101.03525997327647,1
DNS,UDP,1,10.1.27.29,53,51287,293,101.05834211207436,1
DNS,UDP,1,8.8.8.8,58365,53,78,101.0859694768369,1
SSL,TCP,1,172.217.23.46,53486,443,217,101.11359065848957,1
TCP,TCP,1,216.58.212.78,53495,443,66,101.14125762474445,1
TCP,TCP,1,10.1.27.29,443,53486,60,101.167361176353,1
SSL,TCP,1,10.1.27.29,443,53486,223,101.19502137612288,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.22121774729,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.24566178538427,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.26715679614017,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.29168709696685,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.31456250370502,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.33908347941468,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.36360440313327,1
TCP,TCP,1,172.217.23.46,53486,443,54,101.391246377222,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.41575958210014,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.44026827385404,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.46329662197364,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.48614951484122,1
SSL,TCP,1,10.1.27.29,443,53486,1359,101.51065229416427,1
TCP,TCP,1,10.1.27.29,443,53495,66,101.53827949971586,1
TCP,TCP,1,172.217.23.46,53486,443,54,101.56442652816342,1
TCP,TCP,1,216.58.212.78,53495,443,54,101.59196131332466,1
SSL,TCP,1,216.58.212.78,53495,443,243,101.61497659926529,1
DNS,UDP,1,10.1.27.29,53,58365,222,101.64094249104483,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.66081032110853,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.68056134363081,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.6987948507949,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.7184693603253,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.73823949338217,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.75808663671964,1
DNS,UDP,1,8.8.8.8,51721,53,78,101.78411762605171,1
TCP,TCP,1,172.217.23.46,53486,443,54,101.81014322664305,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.83294341113638,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.85270553334163,1
TCP,TCP,1,10.1.27.29,443,53495,60,101.87872491864957,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.89843354731762,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.9181752356708,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.93789624985656,1
SSL,TCP,1,10.1.27.29,443,53486,1456,101.95919117774925,1
TCP,TCP,1,172.217.23.46,53486,443,54,101.98528024119024,1
SSL,TCP,1,10.1.27.29,443,53495,1456,102.00804577429344,1
TCP,TCP,1,10.1.27.29,443,53495,1456,102.03413463955715,1
SSL,TCP,1,10.1.27.29,443,53495,533,102.03333404298237,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.05155887759844,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.07125722446416,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.09095207581885,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.10907035441852,1
TCP,TCP,1,216.58.212.78,53495,443,54,102.13660894448816,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.16257803593334,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.18539890075864,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.206644303917,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.23260083779509,1
SSL,TCP,1,216.58.212.78,53495,443,147,102.25855796738107,1
SSL,TCP,1,216.58.212.78,53495,443,248,102.28451045932322,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.30731493304226,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.32854330593095,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.34819353907757,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.36784029191891,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.3874813210489,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.40554579569451,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.42675519347051,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.4526796446731,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.47230505595041,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.4935023402796,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.51154621275765,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.53115896610308,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.55234399289262,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.57194844613772,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.59154868533544,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.60956932455345,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.63703983515767,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.65820385804145,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.67778791115578,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.69579160198595,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.7153693584928,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.73494141126868,1
DNS,UDP,1,10.1.27.29,53,51721,106,102.76081499198148,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.78195603461974,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.8015153849528,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.8273788028364,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.85323909018985,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.8759440968215,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.89548795887039,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.9150291263042,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.93456459886073,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.95409662919273,1
SSL,TCP,1,10.1.27.29,443,53486,1456,102.9736252188353,1
TCP,TCP,1,172.217.23.46,53486,443,54,102.99946173624797,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.02056149759552,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.04007666841167,1
TCP,TCP,1,172.217.23.46,53486,443,54,103.06590604876968,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.08857198686192,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.10807612996207,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.12757609017356,1
SSL,TCP,1,10.1.27.29,443,53495,284,103.15181095112332,1
SSL,TCP,1,10.1.27.29,443,53495,123,103.1792047745338,1
SSL,TCP,1,10.1.27.29,443,53495,92,103.20501593391032,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.22608108638427,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.24397907998093,1
TCP,TCP,1,172.217.23.46,53486,443,54,103.26978204838015,1
TCP,TCP,1,216.58.212.78,53495,443,54,103.29716152683201,1
SSL,TCP,1,216.58.212.78,53495,443,85,103.32295932550386,1
TCP,TCP,1,216.58.212.78,53495,443,54,103.35033733648598,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.37296345389083,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.39242234919253,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.41345868139507,1
TCP,TCP,1,172.217.23.46,53486,443,54,103.43923302392072,1
DATA,UDP,1,10.1.27.255,2003,2003,636,103.46502081067203,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.48763134677785,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.50865346407215,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.52808738784371,1
SSL,TCP,1,10.1.27.29,443,53486,1456,103.54910236309848,1
SSL,TCP,1,10.1.27.29,443,53486,644,103.57169816600376,1
TCP,TCP,1,172.217.23.46,53486,443,54,103.59587396360745,1
SSL,TCP,1,172.217.23.46,53486,443,100,103.62163283587027,1
TCP,TCP,1,10.1.27.29,443,53495,60,103.64897499363163,1
TCP,TCP,1,216.58.212.78,53495,443,54,103.6763147244846,1
TCP,TCP,1,10.1.27.29,443,53486,60,103.7020671478272,1
MDNS,UDP,1,224.0.0.251,5353,5353,112,103.72940391804194,1
MDNS,UDP,1,ff02::fb,5353,5353,132,103.75673826135271,1
DATA,TCP,1,81.23.62.140,53487,443,55,103.78407093224716,1
TCP,TCP,1,10.1.27.29,443,53487,66,102.42189492442232,1
DATA,UDP,1,10.1.27.255,2003,2003,636,102.4473088619058,1
DATA,UDP,1,10.1.27.255,2003,2003,636,102.47430939217006,1
SSDP,UDP,1,239.255.255.250,50074,1900,216,102.50130240761189,1
IGMP,None,1,224.0.0.251,0,0,60,102.52830703047026,1
